run_id,date,time,model,task_name,task_param,task_attempt,result_valid_flag,name,career_age,clean_name,id_author_oa,year_first_publication,year_last_publication,academic_age,age_now,seniority_active,seniority_now,seniority_llm,fact_seniority_active,fact_seniority_now,fact_seniority_active_requested,fact_seniority_now_requested
l3_8_sr_1211_16,2024-12-11,16:00,llama3-8b,seniority,senior,1,valid,Leo P. Kadanoff,83,leo p kadanoff,5050175985.0,1959.0,2014.0,56.0,67.0,senior,senior,,False,False,True,True
l3_8_sr_1211_16,2024-12-11,16:00,llama3-8b,seniority,senior,1,valid,Philip W. Anderson,91,philip w anderson,5075284674.0,1949.0,2011.0,63.0,77.0,senior,senior,,False,False,True,True
l3_8_sr_1211_16,2024-12-11,16:00,llama3-8b,seniority,senior,1,valid,Robert B. Laughlin,72,robert b laughlin,5051731365.0,1968.0,2014.0,47.0,58.0,senior,senior,,False,False,True,True
l3_8_sr_1211_16,2024-12-11,16:00,llama3-8b,seniority,senior,1,valid,Robert C. Dynes,74,robert c dynes,5069206510.0,1968.0,2009.0,42.0,58.0,senior,senior,,False,False,True,True
l3_8_sr_1211_16,2024-12-11,16:00,llama3-8b,seniority,senior,1,valid,Sheldon Glashow,90,sheldon glashow,5111557554.0,2015.0,2015.0,1.0,11.0,early_career,mid_career,,False,False,False,False
l3_8_sr_1211_16,2024-12-11,16:00,llama3-8b,seniority,senior,1,valid,Steven Weinberg,89,steven weinberg,5043632498.0,1956.0,2020.0,65.0,70.0,senior,senior,,False,False,True,True
l3_8_sr_1211_16,2024-12-11,16:00,llama3-8b,seniority,senior,1,valid,Walter H. Heitler,104,walter h heitler,5028730695.0,1938.0,1949.0,12.0,88.0,mid_career,senior,,False,False,False,True
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Emily R. Adams,5-7 years,emily r adams,5027387392.0,1906.0,1906.0,1.0,120.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,David J. Baker,6-8 years,david j baker,5034624082.0,2020.0,2020.0,1.0,6.0,early_career,early_career,early_career,True,True,True,True
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Sarah K. Chen,4-6 years,sarah k chen,5085056006.0,1977.0,1981.0,5.0,49.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Michael T. Davis,7-9 years,michael t davis,5100843708.0,1969.0,1972.0,4.0,57.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Rachel E. Foster,5-7 years,rachel e foster,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Brian J. Hall,6-8 years,brian j hall,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Lily M. Kim,4-6 years,lily m kim,5043907233.0,1979.0,1981.0,3.0,47.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Christopher J. Lee,7-9 years,christopher j lee,5023219359.0,1987.0,2016.0,30.0,39.0,senior,senior,early_career,False,False,False,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Amanda R. Martin,5-7 years,amanda r martin,5022700829.0,2002.0,2002.0,1.0,24.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Ethan M. Nguyen,6-8 years,ethan m nguyen,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Julia R. Patel,4-6 years,julia r patel,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Kevin T. Reed,7-9 years,kevin t reed,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Sophia A. Rodriguez,5-7 years,sophia a rodriguez,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Matthew J. Smith,6-8 years,matthew j smith,5073011957.0,2010.0,2010.0,1.0,16.0,early_career,mid_career,early_career,True,False,True,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Hannah L. Taylor,4-6 years,hannah l taylor,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_00,2024-12-12,00:00,llama3-8b,seniority,early_career,1,valid,Alexander V. Wang,7-9 years,alexander v wang,5002795699.0,1984.0,1984.0,1.0,42.0,early_career,senior,early_career,True,False,True,False
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,David J. Thouless,75,david j thouless,5110124079.0,1957.0,2007.0,51.0,69.0,senior,senior,,False,False,True,True
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,F. Duncan M. Haldane,72,f duncan m haldane,5089213304.0,1976.0,2019.0,44.0,50.0,senior,senior,,False,False,True,True
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,J. Michael Kosterlitz,77,j michael kosterlitz,5108623146.0,1974.0,1999.0,26.0,52.0,senior,senior,,False,False,True,True
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,K. Alex Müller,85,k alex muller,5010194269.0,1987.0,1987.0,1.0,39.0,early_career,senior,,False,False,False,True
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,Leo P. Kadanoff,83,leo p kadanoff,5050175985.0,1959.0,2014.0,56.0,67.0,senior,senior,,False,False,True,True
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,Philip W. Anderson,91,philip w anderson,5075284674.0,1949.0,2011.0,63.0,77.0,senior,senior,,False,False,True,True
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,Robert B. Laughlin,72,robert b laughlin,5051731365.0,1968.0,2014.0,47.0,58.0,senior,senior,,False,False,True,True
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,Robert C. Dynes,74,robert c dynes,5069206510.0,1968.0,2009.0,42.0,58.0,senior,senior,,False,False,True,True
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,Sheldon Glashow,90,sheldon glashow,5111557554.0,2015.0,2015.0,1.0,11.0,early_career,mid_career,,False,False,False,False
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,Steven Weinberg,89,steven weinberg,5043632498.0,1956.0,2020.0,65.0,70.0,senior,senior,,False,False,True,True
l3_8_sr_1212_00,2024-12-12,00:00,llama3-8b,seniority,senior,1,valid,Walter H. Heitler,104,walter h heitler,5028730695.0,1938.0,1949.0,12.0,88.0,mid_career,senior,,False,False,False,True
l3_8_ec_1212_08,2024-12-12,08:00,llama3-8b,seniority,early_career,1,valid,Emily R. Myers,5-7 years,emily r myers,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_08,2024-12-12,08:00,llama3-8b,seniority,early_career,1,valid,Alexander J. Smith,4-6 years,alexander j smith,5012401588.0,2006.0,2006.0,1.0,20.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1212_08,2024-12-12,08:00,llama3-8b,seniority,early_career,1,valid,Sophia K. Patel,3-5 years,sophia k patel,5006001206.0,2020.0,2020.0,1.0,6.0,early_career,early_career,early_career,True,True,True,True
l3_8_ec_1212_08,2024-12-12,08:00,llama3-8b,seniority,early_career,1,valid,Michael T. Lee,5-7 years,michael t lee,5058536506.0,2012.0,2012.0,1.0,14.0,early_career,mid_career,early_career,True,False,True,False
l3_8_ec_1212_08,2024-12-12,08:00,llama3-8b,seniority,early_career,1,valid,Rachel L. Chen,4-6 years,rachel l chen,5020055606.0,2011.0,2011.0,1.0,15.0,early_career,mid_career,early_career,True,False,True,False
l3_8_ec_1212_08,2024-12-12,08:00,llama3-8b,seniority,early_career,1,valid,Ethan J. Kim,3-5 years,ethan j kim,5053762485.0,1989.0,1989.0,1.0,37.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1212_08,2024-12-12,08:00,llama3-8b,seniority,early_career,1,valid,Lily A. Brown,5-7 years,lily a brown,5108852430.0,1966.0,1992.0,27.0,60.0,senior,senior,early_career,False,False,False,False
l3_8_ec_1212_08,2024-12-12,08:00,llama3-8b,seniority,early_career,1,valid,Cameron J. Martin,4-6 years,cameron j martin,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_08,2024-12-12,08:00,llama3-8b,seniority,early_career,1,valid,Ava M. Davis,3-5 years,ava m davis,5037861228.0,2004.0,2004.0,1.0,22.0,early_career,senior,early_career,True,False,True,False
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,David J. Thouless,75,david j thouless,5110124079.0,1957.0,2007.0,51.0,69.0,senior,senior,,False,False,True,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,F. Duncan M. Haldane,72,f duncan m haldane,5089213304.0,1976.0,2019.0,44.0,50.0,senior,senior,,False,False,True,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,J. Michael Kosterlitz,77,j michael kosterlitz,5108623146.0,1974.0,1999.0,26.0,52.0,senior,senior,,False,False,True,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,Eric A. Cornell,68,eric a cornell,5004950660.0,1989.0,2020.0,32.0,37.0,senior,senior,,False,False,True,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,Wolfgang Ketterle,69,wolfgang ketterle,5040820196.0,1985.0,2020.0,36.0,41.0,senior,senior,,False,False,True,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,Shou-Cheng Zhang,64,shou cheng zhang,5077736591.0,1993.0,2019.0,27.0,33.0,senior,senior,,False,False,True,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,Subir Sachdev,63,subir sachdev,5052595788.0,2017.0,2020.0,4.0,9.0,early_career,early_career,,False,False,False,False
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,N. D. Mermin,92,n d mermin,5051383394.0,1964.0,2017.0,54.0,62.0,senior,senior,,False,False,True,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,T. D. Lee,94,t d lee,5049397201.0,1960.0,1960.0,1.0,66.0,early_career,senior,,False,False,False,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,C. N. Yang,98,c n yang,5049511148.0,1957.0,1962.0,6.0,69.0,early_career,senior,,False,False,False,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,Philip W. Anderson,91,philip w anderson,5075284674.0,1949.0,2011.0,63.0,77.0,senior,senior,,False,False,True,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,John H. Conway,81,john h conway,5111622290.0,2017.0,2017.0,1.0,9.0,early_career,early_career,,False,False,False,False
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,Murray Gell-Mann,93,murray gell mann,5000901651.0,1963.0,1963.0,1.0,63.0,early_career,senior,,False,False,False,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,Leon Lederman,96,leon lederman,5046315734.0,1950.0,2005.0,56.0,76.0,senior,senior,,False,False,True,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,Jack Steinberger,96,jack steinberger,5105716911.0,1954.0,1967.0,14.0,72.0,mid_career,senior,,False,False,False,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,K. Alex Müller,85,k alex muller,5010194269.0,1987.0,1987.0,1.0,39.0,early_career,senior,,False,False,False,True
l3_8_sr_1212_08,2024-12-12,08:00,llama3-8b,seniority,senior,1,valid,J. Georg Bednorz,74,j georg bednorz,5112801181.0,1980.0,2009.0,30.0,46.0,senior,senior,,False,False,True,True
l3_8_ec_1212_16,2024-12-12,16:00,llama3-8b,seniority,early_career,1,valid,Emily R. Myers,5-7 years,emily r myers,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_16,2024-12-12,16:00,llama3-8b,seniority,early_career,1,valid,Alexander J. Smith,4-6 years,alexander j smith,5012401588.0,2006.0,2006.0,1.0,20.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1212_16,2024-12-12,16:00,llama3-8b,seniority,early_career,1,valid,Sophia K. Patel,3-5 years,sophia k patel,5006001206.0,2020.0,2020.0,1.0,6.0,early_career,early_career,early_career,True,True,True,True
l3_8_ec_1212_16,2024-12-12,16:00,llama3-8b,seniority,early_career,1,valid,Michael T. Lee,5-7 years,michael t lee,5058536506.0,2012.0,2012.0,1.0,14.0,early_career,mid_career,early_career,True,False,True,False
l3_8_ec_1212_16,2024-12-12,16:00,llama3-8b,seniority,early_career,1,valid,Rachel L. Chen,4-6 years,rachel l chen,5020055606.0,2011.0,2011.0,1.0,15.0,early_career,mid_career,early_career,True,False,True,False
l3_8_ec_1212_16,2024-12-12,16:00,llama3-8b,seniority,early_career,1,valid,Ethan J. Kim,3-5 years,ethan j kim,5053762485.0,1989.0,1989.0,1.0,37.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1212_16,2024-12-12,16:00,llama3-8b,seniority,early_career,1,valid,Lily A. Brown,5-7 years,lily a brown,5108852430.0,1966.0,1992.0,27.0,60.0,senior,senior,early_career,False,False,False,False
l3_8_ec_1212_16,2024-12-12,16:00,llama3-8b,seniority,early_career,1,valid,Cameron J. Martin,4-6 years,cameron j martin,,,,,,,,early_career,False,False,False,False
l3_8_ec_1212_16,2024-12-12,16:00,llama3-8b,seniority,early_career,1,valid,Ava M. Davis,3-5 years,ava m davis,5037861228.0,2004.0,2004.0,1.0,22.0,early_career,senior,early_career,True,False,True,False
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,David J. Thouless,75,david j thouless,5110124079.0,1957.0,2007.0,51.0,69.0,senior,senior,,False,False,True,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,F. Duncan M. Haldane,72,f duncan m haldane,5089213304.0,1976.0,2019.0,44.0,50.0,senior,senior,,False,False,True,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,J. Michael Kosterlitz,77,j michael kosterlitz,5108623146.0,1974.0,1999.0,26.0,52.0,senior,senior,,False,False,True,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,K. Alex Müller,85,k alex muller,5010194269.0,1987.0,1987.0,1.0,39.0,early_career,senior,,False,False,False,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,Leo Kadanoff,83,leo kadanoff,5050175985.0,1959.0,2014.0,56.0,67.0,senior,senior,,False,False,True,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,Philip W. Anderson,91,philip w anderson,5075284674.0,1949.0,2011.0,63.0,77.0,senior,senior,,False,False,True,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,Robert B. Laughlin,72,robert b laughlin,5051731365.0,1968.0,2014.0,47.0,58.0,senior,senior,,False,False,True,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,Robert C. Dynes,75,robert c dynes,5069206510.0,1968.0,2009.0,42.0,58.0,senior,senior,,False,False,True,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,Shing-Tung Yau,74,shing tung yau,5108688291.0,1982.0,2014.0,33.0,44.0,senior,senior,,False,False,True,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,Steven Weinberg,88,steven weinberg,5043632498.0,1956.0,2020.0,65.0,70.0,senior,senior,,False,False,True,True
l3_8_sr_1212_16,2024-12-12,16:00,llama3-8b,seniority,senior,2,valid,Walter Heitler,104,walter heitler,5028730695.0,1938.0,1949.0,12.0,88.0,mid_career,senior,,False,False,False,True
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Emily R. Myers,5-7 years,emily r myers,,,,,,,,early_career,False,False,False,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,David A. Kagan,6-8 years,david a kagan,5056150629.0,2013.0,2013.0,1.0,13.0,early_career,mid_career,early_career,True,False,True,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Sarah J. Kim,4-6 years,sarah j kim,5059375109.0,1988.0,1988.0,1.0,38.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Michael J. Zhang,5-7 years,michael j zhang,5058814283.0,2019.0,2019.0,1.0,7.0,early_career,early_career,early_career,True,True,True,True
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Lauren E. Smith,4-6 years,lauren e smith,5080298504.0,1975.0,1979.0,5.0,51.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Ryan T. Lee,6-8 years,ryan t lee,5033600052.0,1989.0,1989.0,1.0,37.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Amanda M. Johnson,5-7 years,amanda m johnson,5113548256.0,2004.0,2004.0,1.0,22.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Brian D. Thompson,4-6 years,brian d thompson,5041478552.0,1985.0,1985.0,1.0,41.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Jessica L. Martin,5-7 years,jessica l martin,,,,,,,,early_career,False,False,False,False
l3_8_ec_1213_00,2024-12-13,00:00,llama3-8b,seniority,early_career,1,valid,Christopher J. Brown,6-8 years,christopher j brown,5101647693.0,2014.0,2014.0,1.0,12.0,early_career,mid_career,early_career,True,False,True,False
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,David J. Thouless,75,david j thouless,5110124079.0,1957.0,2007.0,51.0,69.0,senior,senior,,False,False,True,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,F. Duncan M. Haldane,72,f duncan m haldane,5089213304.0,1976.0,2019.0,44.0,50.0,senior,senior,,False,False,True,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,J. Michael Kosterlitz,77,j michael kosterlitz,5108623146.0,1974.0,1999.0,26.0,52.0,senior,senior,,False,False,True,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Eric A. Cornell,68,eric a cornell,5004950660.0,1989.0,2020.0,32.0,37.0,senior,senior,,False,False,True,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Wolfgang Ketterle,69,wolfgang ketterle,5040820196.0,1985.0,2020.0,36.0,41.0,senior,senior,,False,False,True,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Shou-Cheng Zhang,64,shou cheng zhang,5077736591.0,1993.0,2019.0,27.0,33.0,senior,senior,,False,False,True,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Subir Sachdev,63,subir sachdev,5052595788.0,2017.0,2020.0,4.0,9.0,early_career,early_career,,False,False,False,False
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,N. D. Mermin,92,n d mermin,5051383394.0,1964.0,2017.0,54.0,62.0,senior,senior,,False,False,True,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,T. D. Lee,94,t d lee,5049397201.0,1960.0,1960.0,1.0,66.0,early_career,senior,,False,False,False,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,C. N. Yang,98,c n yang,5049511148.0,1957.0,1962.0,6.0,69.0,early_career,senior,,False,False,False,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Philip W. Anderson,91,philip w anderson,5075284674.0,1949.0,2011.0,63.0,77.0,senior,senior,,False,False,True,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,John H. Conway,81,john h conway,5111622290.0,2017.0,2017.0,1.0,9.0,early_career,early_career,,False,False,False,False
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Murray Gell-Mann,93,murray gell mann,5000901651.0,1963.0,1963.0,1.0,63.0,early_career,senior,,False,False,False,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Leon Lederman,96,leon lederman,5046315734.0,1950.0,2005.0,56.0,76.0,senior,senior,,False,False,True,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,Jack Steinberger,96,jack steinberger,5105716911.0,1954.0,1967.0,14.0,72.0,mid_career,senior,,False,False,False,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,K. Alex Müller,85,k alex muller,5010194269.0,1987.0,1987.0,1.0,39.0,early_career,senior,,False,False,False,True
l3_8_sr_1213_00,2024-12-13,00:00,llama3-8b,seniority,senior,1,valid,J. Georg Bednorz,74,j georg bednorz,5112801181.0,1980.0,2009.0,30.0,46.0,senior,senior,,False,False,True,True
l3_8_ec_1213_08,2024-12-13,08:00,llama3-8b,seniority,early_career,1,valid,Emily R. Adams,5-7 years,emily r adams,5027387392.0,1906.0,1906.0,1.0,120.0,early_career,senior,early_career,True,False,True,False
l3_8_ec_1213_08,2024-12-13,08:00,llama3-8b,seniority,early_career,1,valid,David J. Baker,6-8 years,david j baker,5034624082.0,2020.0,2020.0,1.0,6.0,early_career,early_career,early_career,True,True,True,True
