run_id,date,time,model,task_name,task_param,task_attempt,result_valid_flag,name,years,doi,career_age,clean_name,id_author_oa,is_in_aps
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Tetsuo Matsui,,,,tetsuo matsui,5102879209.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Hiroomi Umezawa,,,,hiroomi umezawa,5007719991.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Yoichiro Nambu,,,,yoichiro nambu,5053860646.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Hideki Yukawa,,,,hideki yukawa,5110090983.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Sin-Itiro Tomonaga,,,,sin itiro tomonaga,5113843719.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Kenneth Wilson,,,,kenneth wilson,5106764096.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Leo Kadanoff,,,,leo kadanoff,5050175985.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Fisher,,,,michael fisher,5105987107.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Benjamin Widom,,,,benjamin widom,5110032479.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Chen Ning Yang,,,,chen ning yang,5101822713.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Robert Mills,,,,robert mills,5071144490.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Jeffrey Goldstone,,,,jeffrey goldstone,5103341826.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Higgs,,,,peter higgs,5103709169.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Francis Englert,,,,francis englert,5109059719.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Ware Higgs,,,,peter ware higgs,5103709169.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Tom Kibble,,,,tom kibble,,False
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Gerald Guralnik,,,,gerald guralnik,5023461996.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Carl Richard Hagen,,,,carl richard hagen,,False
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Pierre Ramond,,,,pierre ramond,5019218755.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,John Schwarz,,,,john schwarz,5045842412.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Andrew Strominger,,,,andrew strominger,5106849896.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Leonard Susskind,,,,leonard susskind,5108256747.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,David Gross,,,,david gross,5101843634.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,John Kogut,,,,john kogut,5113549723.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Luis Alvarez-Gaumé,,,,luis alvarez gaume,,False
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Green,,,,michael green,5100628981.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,John Schwarz,,,,john schwarz,5045842412.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Brian Greene,,,,brian greene,5071105677.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Andrew Strominger,,,,andrew strominger,5106849896.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Cumrun Vafa,,,,cumrun vafa,5112582417.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Gabriele Veneziano,,,,gabriele veneziano,5056215657.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Stanley Deser,,,,stanley deser,5098142729.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Charles Misner,,,,charles misner,5111852194.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,James Peebles,,,,james peebles,,False
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Galison,,,,peter galison,5035329131.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Gerard 't Hooft,,,,gerard t hooft,5109885031.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Martinus Veltman,,,,martinus veltman,,False
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Alexander Polyakov,,,,alexander polyakov,5021850467.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Juan Maldacena,,,,juan maldacena,5113930228.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Lawrence Krauss,,,,lawrence krauss,5104387638.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Neil Turok,,,,neil turok,5021797481.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Sean Carroll,,,,sean carroll,5061242206.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Max Tegmark,,,,max tegmark,5091601455.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Gordon Kane,,,,gordon kane,5062684724.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Ramamurti Shankar,,,,ramamurti shankar,5103027679.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Peskin,,,,michael peskin,5061992662.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Ann Nelson,,,,ann nelson,5111567500.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,John Preskill,,,,john preskill,5061874000.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Freeman Dyson,,,,freeman dyson,5111376609.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Julian Schwinger,,,,julian schwinger,5088438810.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Shin'ichirō Tomonaga,,,,shinichiro tomonaga,5113843719.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Tetsuo Matsui,,,,tetsuo matsui,5102879209.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Hiroomi Umezawa,,,,hiroomi umezawa,5007719991.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Yoichiro Nambu,,,,yoichiro nambu,5053860646.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Hideki Yukawa,,,,hideki yukawa,5110090983.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Sin-Itiro Tomonaga,,,,sin itiro tomonaga,5113843719.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Kenneth Wilson,,,,kenneth wilson,5106764096.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Leo Kadanoff,,,,leo kadanoff,5050175985.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Fisher,,,,michael fisher,5105987107.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Benjamin Widom,,,,benjamin widom,5110032479.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Chen Ning Yang,,,,chen ning yang,5101822713.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Robert Mills,,,,robert mills,5071144490.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Jeffrey Goldstone,,,,jeffrey goldstone,5103341826.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Higgs,,,,peter higgs,5103709169.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Francis Englert,,,,francis englert,5109059719.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Ware Higgs,,,,peter ware higgs,5103709169.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Tom Kibble,,,,tom kibble,,False
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Gerald Guralnik,,,,gerald guralnik,5023461996.0,True
mx_twmvf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_female,1,valid,Carl Richard Hagen,,,,carl richard hagen,,False
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Leonard Susskind,,,,leonard susskind,5108256747.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Stephen Hawking,,,,stephen hawking,5066175077.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Brian Greene,,,,brian greene,5071105677.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Michio Kaku,,,,michio kaku,5076552885.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,David Gross,,,,david gross,5101843634.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Frank Wilczek,,,,frank wilczek,5091196459.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Kip Thorne,,,,kip thorne,5037936764.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,John Schwarz,,,,john schwarz,5045842412.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Marvin Lee Minsky,,,,marvin lee minsky,,False
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Roger Penrose,,,,roger penrose,5014894861.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Andrew Strominger,,,,andrew strominger,5106849896.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Gerard 't Hooft,,,,gerard t hooft,5109885031.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Alexander Polyakov,,,,alexander polyakov,5021850467.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Nathan Seiberg,,,,nathan seiberg,5005292636.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Joseph Polchinski,,,,joseph polchinski,5113446179.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Cumrun Vafa,,,,cumrun vafa,5112582417.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Stanley Deser,,,,stanley deser,5098142729.0,True
mx_twmvm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,movie_male,1,valid,Howard Georgi,,,,howard georgi,5083886767.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Albert Einstein,,,,albert einstein,5109805546.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Marie Curie,,,,marie curie,,False
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Stephen Hawking,,,,stephen hawking,5066175077.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Niels Bohr,,,,niels bohr,5110436352.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Richard Feynman,,,,richard feynman,5037710835.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Max Planck,,,,max planck,,False
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Erwin Schrödinger,,,,erwin schrodinger,5001002446.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Paul Dirac,,,,paul dirac,5078382819.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Werner Heisenberg,,,,werner heisenberg,5109058842.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Stephen Weinberg,,,,stephen weinberg,5043632498.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Leonard Susskind,,,,leonard susskind,5108256747.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Kip Thorne,,,,kip thorne,5037936764.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Andrea Ghez,,,,andrea ghez,5077199483.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Fabiola Gianotti,,,,fabiola gianotti,5103823930.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Brian Greene,,,,brian greene,5071105677.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Carolyn Porco,,,,carolyn porco,,False
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Neil deGrasse Tyson,,,,neil degrasse tyson,,False
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Lawrence Krauss,,,,lawrence krauss,5104387638.0,True
mx_twpolf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_female,1,valid,Michio Kaku,,,,michio kaku,5076552885.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Albert Einstein,,,,albert einstein,5109805546.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Stephen Hawking,,,,stephen hawking,5066175077.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Richard Feynman,,,,richard feynman,5037710835.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Niels Bohr,,,,niels bohr,5110436352.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Marie Curie,,,,marie curie,,False
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Max Planck,,,,max planck,,False
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Werner Heisenberg,,,,werner heisenberg,5109058842.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Paul Dirac,,,,paul dirac,5078382819.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Erwin Schrödinger,,,,erwin schrodinger,5001002446.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,John Wheeler,,,,john wheeler,5032489073.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Murray Gell-Mann,,,,murray gell mann,5000901651.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Stephen Weinberg,,,,stephen weinberg,5043632498.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Leonard Susskind,,,,leonard susskind,5108256747.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Brian Greene,,,,brian greene,5071105677.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Andrea Ghez,,,,andrea ghez,5077199483.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Fabiola Gianotti,,,,fabiola gianotti,5103823930.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Saul Perlmutter,,,,saul perlmutter,5066836715.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Alexei Kitaev,,,,alexei kitaev,5027759442.0,True
mx_twpolm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,politic_male,1,valid,Nima Arkani-Hamed,,,,nima arkani hamed,,False
mx_twranf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_female,1,verbose,John Smith,,,,john smith,5110529436.0,True
mx_twranf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_female,1,verbose,Jane Doe,,,,jane doe,,False
mx_twranf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_female,1,verbose,Richard Roe,,,,richard roe,,False
mx_twranf_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_female,1,verbose,Clara Williams,,,,clara williams,5039478941.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,John A. Krizmanic,,,,john a krizmanic,5012758496.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Maria J. Rodriguez-Gomez,,,,maria j rodriguez gomez,5079200559.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Gubser,,,,joseph a gubser,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Alicia M. Soderberg,,,,alicia m soderberg,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,James M. Cline,,,,james m cline,5012051817.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Maria J. D'Orsogna,,,,maria j dorsogna,5060091952.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Ferreira,,,,joseph a ferreira,5018388135.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Rimai,,,,joseph a rimai,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Almquist,,,,joseph a almquist,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Carlson,,,,joseph a carlson,5074838658.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Formaggio,,,,joseph a formaggio,5012437197.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Harrington,,,,joseph a harrington,5087872218.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Martin,,,,joseph a martin,5103506865.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Musser,,,,joseph a musser,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. O'Connell,,,,joseph a o connell,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Plunkett,,,,joseph a plunkett,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Rasmussen,,,,joseph a rasmussen,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Schmitt,,,,joseph a schmitt,5052276048.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Smith,,,,joseph a smith,5030966353.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Spitz,,,,joseph a spitz,5007720820.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Stetser,,,,joseph a stetser,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Tate,,,,joseph a tate,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Thywissen,,,,joseph a thywissen,5020646783.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Vandehey,,,,joseph a vandehey,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Wagshul,,,,joseph a wagshul,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Warren,,,,joseph a warren,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. White,,,,joseph a white,,False
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Wright,,,,joseph a wright,5083748988.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Zasadzinski,,,,joseph a zasadzinski,5029251110.0,True
mx_twranm_1210_16,2024-12-10,16:00,mixtral-8x7b,twins,random_male,1,valid,Joseph A. Zwaska,,,,joseph a zwaska,,False
mx_1950s_1211_00,2024-12-11,00:00,mixtral-8x7b,epoch,1950s,1,valid,Richard P. Feynman,1950-1960,,,richard p feynman,5037710835.0,True
mx_1950s_1211_00,2024-12-11,00:00,mixtral-8x7b,epoch,1950s,1,valid,John Bardeen,1950-1960,,,john bardeen,5110170702.0,True
mx_1950s_1211_00,2024-12-11,00:00,mixtral-8x7b,epoch,1950s,1,valid,Leon N. Cooper,1950-1960,,,leon n cooper,5109971261.0,True
mx_1950s_1211_00,2024-12-11,00:00,mixtral-8x7b,epoch,1950s,1,valid,John R. Schrieffer,1950-1960,,,john r schrieffer,5065234398.0,True
mx_1950s_1211_00,2024-12-11,00:00,mixtral-8x7b,epoch,1950s,1,valid,Felix Bloch,1950-1960,,,felix bloch,5110098200.0,True
mx_1950s_1211_00,2024-12-11,00:00,mixtral-8x7b,epoch,1950s,1,valid,Robert Oppenheimer,1950-1960,,,robert oppenheimer,,False
mx_1950s_1211_00,2024-12-11,00:00,mixtral-8x7b,epoch,1950s,1,valid,Enrico Fermi,1950-1960,,,enrico fermi,5053459131.0,True
mx_1950s_1211_00,2024-12-11,00:00,mixtral-8x7b,epoch,1950s,1,valid,Niels Bohr,1950-1960,,,niels bohr,5110436352.0,True
mx_1950s_1211_00,2024-12-11,00:00,mixtral-8x7b,epoch,1950s,1,valid,Werner Heisenberg,1950-1960,,,werner heisenberg,5109058842.0,True
